Page Path,Writer,Team,GitHub Username
_docs/_user_guide/brazeai/operator/troubleshooting.md,Bre,Operator,bre-fitzgerald
_docs/_user_guide/brazeai/predictive_suite.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_churn.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_churn/analytics.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_churn/creating_a_churn_prediction.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_churn/messaging_users.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_churn/troubleshooting.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_churn/use_case.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_events.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_events/analytics.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_events/creating_an_event_prediction.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_events/messaging_users.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/brazeai/predictive_suite/predictive_events/use_case.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/channels.md,Docs Team,n/a,docs-team
_docs/_user_guide/channels/banners.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/banners/create_a_banner.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/banners/custom_code.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/banners/faq.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/banners/reporting.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/content_cards.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/content_cards/best_practices.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/content_cards/best_practices/improving_low_latency_requirements.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/content_cards/create_a_content_card.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/content_cards/create_a_content_card/card_creation.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/content_cards/creative_details.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/content_cards/reporting.md,Lydia,Content Cards,lydia-xie
_docs/_user_guide/channels/email.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/best_practices.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/best_practices/apple_mail.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/best_practices/apple_mail/email_private_relay_apple_SSO.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/best_practices/apple_mail/mpp.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/best_practices/email_guidelines.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/best_practices/email_styling.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/best_practices/improve_deliverability.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/best_practices/sunset_policies.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/customize.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/customize/amp_for_email.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/customize/custom_email_footer.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/customize/email_global_style_settings.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/customize/universal_links_and_app_links.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/drag_and_drop.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/drag_and_drop/faq.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/authentication.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/consent_and_address_collection.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/deliverability_pitfalls_and_spam_traps.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/email_validation.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/import_your_email_list.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/ip_warming.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/ip_warming/automated_ip_warming.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/open_pixel_and_click_tracking.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/setting_up_ips_and_domains.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/setting_up_ips_and_domains/amazon_ses.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/ssl.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/email_setup/ssl/troubleshooting.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/faq.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/html_editor.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/html_editor/css_inline.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/html_editor/gmail_promotions_tab.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/html_editor/troubleshooting.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/inbox_vision.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/reporting.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/reporting/analytics_glossary.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/subscriptions.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/email/use_cases.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/in_app_messages.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/best_practices.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/best_practices/ios_app_rating_prompt.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/best_practices/prep_guide.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/customize.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/customize/dark_mode_themes.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/customize/style_settings.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/customize/video_in_custom_html.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/drag_and_drop.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/drag_and_drop/surveys.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/faq.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/message_types.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/message_types/custom_html.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/message_types/email_capture_form.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/message_types/fullscreen.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/message_types/modal.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/message_types/simple_survey.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/message_types/slideup.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/reporting.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/in_app_messages/traditional.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/channels/kakaotalk.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/kakaotalk/create_kakaotalk_message.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/kakaotalk/kakaotalk_click_tracking.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/kakaotalk/kakaotalk_reporting.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/kakaotalk/kakaotalk_setup.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/line.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/line/create_a_line_message.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/line/create_a_line_message/line_click_tracking.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/line/create_a_line_message/message_types.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/line/line_setup.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/line/message_users.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/line/message_users/subscription_groups.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/line/message_users/user_management.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/line/reporting.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/push.md,Zair,Push,zairro
_docs/_user_guide/channels/push/best_practices.md,Zair,Push,zairro
_docs/_user_guide/channels/push/best_practices/chinese_push_deliverability.md,Zair,Push,zairro
_docs/_user_guide/channels/push/best_practices/push_primer_messages.md,Zair,Push,zairro
_docs/_user_guide/channels/push/create_a_push_message.md,Zair,Push,zairro
_docs/_user_guide/channels/push/create_a_push_message/message_and_image_formats.md,Zair,Push,zairro
_docs/_user_guide/channels/push/create_a_push_message/multiple_platform_push.md,Zair,Push,zairro
_docs/_user_guide/channels/push/create_a_push_message/push_action_buttons.md,Zair,Push,zairro
_docs/_user_guide/channels/push/create_a_push_message/push_stories.md,Zair,Push,zairro
_docs/_user_guide/channels/push/faqs.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/android.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/android/advanced_campaign_settings.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/android/notification_channels.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/android/notification_options.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/android/push_max.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/android/rich_notifications.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/ios.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/ios/custom_app_icon_feature_ios_103.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/ios/notification_options.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/ios/rich_notifications.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/ios/utilizing_badge_count.md,Zair,Push,zairro
_docs/_user_guide/channels/push/platform_specific_resources/web.md,Zair,Push,zairro
_docs/_user_guide/channels/push/push_error_codes.md,Zair,Push,zairro
_docs/_user_guide/channels/push/push_setup.md,Zair,Push,zairro
_docs/_user_guide/channels/push/push_setup/push_subscription_states.md,Zair,Push,zairro
_docs/_user_guide/channels/push/push_setup/push_token_lifecycle.md,Zair,Push,zairro
_docs/_user_guide/channels/push/reporting.md,Zair,Push,zairro
_docs/_user_guide/channels/push/troubleshooting.md,Zair,Push,zairro
_docs/_user_guide/channels/push/types.md,Zair,Push,zairro
_docs/_user_guide/channels/sms_mms_and_rcs.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/billing_calculator.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/compliance_and_delivery.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/compliance_and_delivery/best_practices.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/compliance_and_delivery/collecting_user_opt_ins.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/compliance_and_delivery/laws_and_regulations.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/compliance_and_delivery/sms_traffic_pumping_fraud.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/create.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/create/contact_card.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/faqs.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/bot_click_filtering.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/custom_domains.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/keyword_processing.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/keyword_processing/double_opt_in.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/keyword_processing/fuzzy_opt_out.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/keyword_processing/keyword_handling.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/keyword_processing/optin_optout.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/keyword_processing/unknown_phone_numbers.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/link_shortening.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_features_and_optimization/user_retargeting.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup/rcs_setup.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup/sender_setup.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup/sender_setup/10dlc.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup/sender_setup/10dlc/10dlc_application.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup/sms_sending.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup/subscription_groups.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup/subscription_groups/geographic_permissions.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup/terms.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/message_setup/user_phone_numbers.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/sms_mms_and_rcs/reporting.md,Rachel,SMS,rachel-feinberg
_docs/_user_guide/channels/transactional_email.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/transactional_email/create_a_transactional_email.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/transactional_email/tracking.md,Lydia,Email,lydia-xie
_docs/_user_guide/channels/webhooks.md,Zair,Push,zairro
_docs/_user_guide/channels/webhooks/create_a_webhook.md,Zair,Push,zairro
_docs/_user_guide/channels/webhooks/reporting.md,Zair,Push,zairro
_docs/_user_guide/channels/webhooks/use_case_create_a_braze_to_braze_webhook.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/best_practices.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/create_a_whatsapp_message.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/create_a_whatsapp_message/message_and_image_formats.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/faq.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization/bsuid.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization/click_tracking.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization/optimized_delivery.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization/product_messages.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization/template_builder.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization/template_builder/template_builder_liquid.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization/template_builder/whatsapp_carousel_templates.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization/user_retargeting.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_features_and_optimization/whatsapp_flows.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_processing.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_processing/handling_unknown_phone_numbers.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_processing/messaging_users.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_processing/opt_ins_and_opt_outs.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/message_processing/quality_rating_and_messaging_limits.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/meta_resources.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/reporting.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/send_failures.md,Docs Team,,docs-team
_docs/_user_guide/channels/whatsapp/use_cases.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/use_cases/ads_that_click_to_whatsapp.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/use_cases/whatsapp_and_external_systems.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup/byo_connector.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup/embedded_signup.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup/multiple_business_accounts.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup/subscription_groups.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup/user_phone_numbers.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup/whatsapp_phone_numbers.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup/whatsapp_phone_numbers/acquire_a_phone_number.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup/whatsapp_phone_numbers/migrate_a_phone_number.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/channels/whatsapp/whatsapp_setup/whatsapp_phone_numbers/transfer_between_workspaces.md,Rachel,WhatsApp,rachel-feinberg
_docs/_user_guide/data.md,Docs Team,,docs-team
_docs/_user_guide/data/activation.md,Docs Team,,docs-team
_docs/_user_guide/data/activation/attributes.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/attributes/array_of_objects.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/attributes/custom_attributes.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/attributes/nested_custom_attribute_support.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/attributes/standard_attributes.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/catalogs.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/catalogs/catalog_triggers.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/catalogs/catalog_triggers/back_in_stock_notifications.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/catalogs/catalog_triggers/price_drop_notifications.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/catalogs/create.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/catalogs/selections.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/catalogs/use.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/custom_data.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/custom_data/blocklist_custom_data.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/custom_data/data_types.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/custom_data/managing_custom_data.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/events.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/events/custom_events.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/events/custom_events/custom_event_properties.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/events/custom_events/nested_objects.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/events/event_naming_conventions.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/events/events_overview.md,Zair,Core Objects,zairro
_docs/_user_guide/data/activation/events/purchase_events.md,Rachel,Shopify,rachel-feinberg
_docs/_user_guide/data/activation/events/recommended_events.md,Rachel,Shopify,rachel-feinberg
_docs/_user_guide/data/activation/events/recommended_events/ecommerce_events.md,Rachel,Shopify,rachel-feinberg
_docs/_user_guide/data/distribution.md,Docs Team,,docs-team
_docs/_user_guide/data/distribution/braze_currents.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/event_glossary.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/event_glossary/currents_changelogs.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/event_glossary/customer_behavior_events.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/event_glossary/message_engagement_events.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/event_glossary/user_profiles_events.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/faq.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/setting_up_currents.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/setting_up_currents/available_partners.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/setting_up_currents/custom_http_connector.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/setting_up_currents/event_delivery_semantics.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/use_cases.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/use_cases/how_braze_uses_currents.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/use_cases/s3_to_snowflake.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/braze_currents/use_cases/transferring_data_to_redshift.md,Zair,Currents,zairro
_docs/_user_guide/data/distribution/export_braze_data.md,Docs Team,,docs-team
_docs/_user_guide/data/distribution/export_braze_data/export_apis.md,Zair,,zairro
_docs/_user_guide/data/distribution/export_braze_data/export_campaign_results_data.md,Rachel,Reporting,rachel-feinberg
_docs/_user_guide/data/distribution/export_braze_data/export_canvas_data.md,Rachel,Reporting,rachel-feinberg
_docs/_user_guide/data/distribution/export_braze_data/export_troubleshooting.md,Rachel,Reporting,rachel-feinberg
_docs/_user_guide/data/distribution/export_braze_data/faqs.md,Zair,,zairro
_docs/_user_guide/data/distribution/export_braze_data/message_archiving.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/data/distribution/export_braze_data/segment_data_to_csv.md,Rachel,Reporting,rachel-feinberg
_docs/_user_guide/data/infrastructure.md,Docs Team,,docs-team
_docs/_user_guide/data/infrastructure/data_centers.md,Zair,,zairro
_docs/_user_guide/data/infrastructure/data_points.md,Zair,,zairro
_docs/_user_guide/data/infrastructure/field_level_encryption.md,Lydia,Email,lydia-xie
_docs/_user_guide/data/unification.md,Docs Team,,docs-team
_docs/_user_guide/data/unification/cloud_ingestion.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/best_practices.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/connected_sources.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/delete_users.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/faqs.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/file_storage_integrations.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/integrations.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/sql_editor.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/sync_accounts_data.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/sync_catalogs_data.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/sync_logs.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/table_setup.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/cloud_ingestion/zero_copy_sync.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/creating_a_formula.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/data_transformation.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/data_transformation/creating_a_transformation.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/data_transformation/use_cases.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/user_data.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/user_data/best_practices.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/user_data/collection_use_case.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/user_data/language_codes.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/user_data/sdk_data_collection.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/user_data/user_profile_lifecycle.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/data/unification/user_data/user_profile_lifecycle/anonymous_users.md,Zair,Cloud Data Ingestion & Transformations (CDIT),zairro
_docs/_user_guide/get_started.md,Docs Team,,docs-team
